PM2.5 (µg/m³),PM10 (µg/m³),NO2 (ppb),SO2 (ppb),CO (ppm),O3 (ppb),AQI
254.2658033,312.8067949,22.05412619,12.7127006,42.72147522,68.87995821,Moderate
225.3465253,151.6054741,143.5693228,25.06765225,29.28898468,173.0009504,Hazardous
102.7563981,81.85628509,13.54526571,40.67636903,15.07251274,234.7836611,Hazardous
236.1679562,535.8098008,100.5014474,119.8803554,27.03902189,122.558548,Moderate
94.82756902,415.277428,105.3790482,103.7623212,31.24305489,230.6550823,Unhealthy
22.30574351,317.114995,155.6529411,87.54732446,44.48999448,233.3605652,Good
186.9122455,579.2825205,2.311729881,129.5839822,11.74172357,79.02691972,Good
12.47786937,509.7545698,174.9504134,149.6707785,27.96895153,4.723379221,Very Unhealthy
281.2724815,106.8728254,132.7769459,57.71616873,46.02495193,30.98455596,Very Unhealthy
36.19622667,304.8783563,6.238169996,58.6835142,2.273639527,247.0571221,Unhealthy
218.7768211,291.647191,32.00605519,110.4134063,9.728390642,121.5921945,Hazardous
490.0714187,506.5718525,7.903505995,96.65232416,17.31574572,251.7288048,Hazardous
4.940760309,89.45284287,153.1879201,2.009017185,33.92341998,164.2542961,Hazardous
183.4272838,271.0717425,34.18101848,98.31409571,42.09236361,59.21861632,Good
336.631428,381.924332,9.119996733,107.9412585,9.958542442,213.6711771,Very Unhealthy
79.45845231,567.1527688,27.59754636,147.8904888,12.3352239,167.4559028,Good
280.3668208,539.558961,111.9114008,88.0156504,41.16427181,105.5415636,Unhealthy
129.0951793,320.3087219,99.09730505,102.6626717,7.417175329,26.31509863,Moderate
111.3843458,364.0324744,49.2514706,118.3121558,13.05884713,30.68950685,Moderate
447.4917754,511.4408059,188.5870561,14.39394309,36.6346793,56.55348424,Hazardous
101.6402395,446.6329591,170.9617731,110.1978264,8.307939748,201.8793358,Very Unhealthy
188.2758554,527.6013655,62.89218792,82.02985709,41.40167623,218.3914266,Unhealthy
84.79875244,537.5583686,94.91438639,15.01133744,24.52582988,189.2747558,Good
141.9438699,499.551612,103.3646385,100.4821265,22.37860378,101.1805163,Unhealthy
146.5533401,5.626925936,151.235155,35.1756412,6.762760076,132.1410129,Unhealthy
163.3865119,186.5603238,85.58931097,80.68467801,33.98291429,212.8679334,Unhealthy
320.5334684,242.1101925,109.2941531,42.14403146,44.20005191,197.956521,Very Unhealthy
371.2963716,406.7491802,82.51311286,15.68045655,34.60539421,231.9040593,Unhealthy
255.3348598,184.1165889,152.5641622,37.6296626,15.84423014,72.34126623,Moderate
305.2379905,194.1348786,111.1867972,65.82099332,34.93993331,1.34666739,Hazardous
406.6343735,240.1218237,165.556122,74.1193288,25.49712296,79.93263024,Unhealthy
499.7803307,573.2001603,10.74715775,22.27213789,42.68652192,104.3674393,Good
228.2529932,262.2947079,180.8612722,48.14679365,22.98235496,288.1540393,Moderate
468.2172478,84.40333384,163.878089,128.9085965,11.86513259,65.31968199,Unhealthy
245.1850465,3.813484006,163.7009392,136.5573198,5.06281107,247.9213052,Very Unhealthy
390.9998762,141.9675967,28.06176787,80.27731298,14.05333809,186.7534587,Unhealthy
286.6115226,563.2865362,52.69457497,73.55424121,28.17699429,50.26099437,Hazardous
442.0196126,572.9955214,196.0523251,87.2113687,8.50212653,121.0514432,Moderate
224.3516008,317.4008136,190.0550119,32.18541838,1.988056697,153.0475972,Hazardous
347.9075006,387.8180069,45.30893464,149.0356724,22.44215261,103.2450491,Hazardous
233.1576096,477.5508059,86.58053403,111.7909081,17.37160593,67.84503542,Very Unhealthy
428.5137007,33.53257513,31.1886215,35.81188192,21.01953125,75.8552819,Unhealthy
497.1843396,224.5843795,52.52763438,40.8219611,22.70667053,175.5617296,Hazardous
121.657496,385.3483815,36.94569865,97.26185813,38.30352354,206.4318158,Moderate
237.1694816,538.9520576,16.18740631,48.42697938,48.04634276,140.6913776,Unhealthy
40.62833988,436.0977367,115.8957732,53.2975158,13.11422187,282.520751,Hazardous
70.49772221,210.0368795,48.15713855,117.1414005,47.11994398,218.5699279,Good
464.5750911,545.989391,198.4480906,40.03905745,11.41878101,267.5273898,Good
271.8068882,398.771669,103.0879502,105.7861795,37.74725533,142.6990639,Good
197.5580086,498.1411717,71.81886409,140.2327295,34.06730243,4.464878387,Hazardous
335.7412647,231.3045251,182.6324343,18.62027355,2.611110824,177.6211589,Very Unhealthy
280.0806442,1.29530445,124.1492354,21.6426292,36.24609015,245.4778138,Hazardous
144.3588615,99.7011564,25.41576383,141.4309651,45.05613458,160.9605178,Moderate
113.3072531,556.3064504,99.5640913,30.52788859,46.51111484,170.3703145,Good
295.119875,19.87442025,88.21583015,3.13512474,34.25967022,292.4912687,Hazardous
94.13275561,357.623556,153.0264137,130.2761874,39.32940183,109.8426553,Good
69.58605039,245.4765041,138.7555343,42.34543305,3.577092501,240.5618457,Moderate
159.1937812,257.7472095,74.15826389,44.75309026,8.062632307,151.5222718,Very Unhealthy
430.6705316,240.4910095,93.8958642,34.03817193,13.12398312,139.1133011,Very Unhealthy
18.40972046,40.45549706,103.7576127,137.6500347,26.56691864,43.67311893,Very Unhealthy
416.6331268,73.39829771,84.49218627,116.1627971,19.31223727,224.5185251,Good
310.4869181,37.76360934,21.54427481,89.5188684,32.85675179,246.9883267,Hazardous
20.18637878,32.34471549,181.089176,67.98874735,22.28443935,129.2632335,Unhealthy
301.0194582,51.36636193,134.5119983,21.52951781,38.75111202,229.059178,Moderate
213.0097024,417.9703151,93.94404974,138.8980156,35.6794041,174.336236,Good
420.5638041,68.52312013,113.9173892,112.4495396,37.36406988,77.26629439,Moderate
453.5993553,156.8958394,42.63272345,41.8325307,41.44244018,277.1146584,Good
143.2465806,394.1695103,106.1112666,142.1244098,41.71112074,209.0314241,Very Unhealthy
392.0850045,67.35939765,149.2055555,140.2786412,38.97761903,263.5003853,Moderate
154.9014147,546.1537491,106.7348729,98.9278241,3.296329111,84.43932769,Unhealthy
147.8177287,286.4905068,96.13307453,147.7505336,31.16016757,274.9089568,Very Unhealthy
96.31917035,577.8344942,92.4771341,28.08723682,0.989471599,109.4000584,Very Unhealthy
339.2445141,115.5064432,152.3245586,109.7085539,37.18795198,2.859565778,Unhealthy
130.8427395,18.37463234,150.6679339,22.82641704,3.052886996,22.50853139,Unhealthy
232.429171,354.1688448,150.0140456,103.7536812,49.16074975,26.80154532,Very Unhealthy
406.0640437,197.2430324,49.23399958,137.977773,30.70391047,62.14301046,Unhealthy
395.9564209,343.4343253,123.5789936,80.41463423,9.099904815,55.95659573,Very Unhealthy
427.7213046,284.1901024,155.7814626,114.4599956,23.41397548,17.36819821,Hazardous
80.53225665,274.2937002,112.3788539,21.46825929,41.33384879,268.6177297,Good
293.4463811,510.7065806,155.7954697,94.97918556,8.999898162,248.4930251,Hazardous
457.4199224,115.1004024,170.8806797,9.47878442,26.83877352,228.8469699,Good
21.02504315,299.7809488,34.77801191,5.534681426,0.179038379,143.7400188,Good
397.2633865,249.602557,61.26816511,95.1093874,39.42131244,127.5444461,Hazardous
123.1186071,404.2616527,120.2619288,85.92128702,9.730380058,127.6093456,Good
334.8267976,30.07960003,57.93567727,49.38767128,19.35890958,78.53022296,Good
358.702522,317.6522652,188.2770756,76.93944153,26.51218503,182.4772841,Very Unhealthy
462.7925791,287.1243939,38.82684799,102.6510225,7.243077255,17.72389531,Good
254.3997112,584.1483668,71.38959558,96.70917266,46.33354234,197.6351733,Unhealthy
424.115554,453.4930895,198.8612605,11.04487672,23.44030694,154.1572392,Good
22.6590063,92.98717123,37.83634921,101.7178982,11.58917812,244.9560661,Moderate
210.2713901,305.5286633,89.76354161,98.92996189,36.75713855,291.822581,Very Unhealthy
219.7594643,470.2421533,62.75645975,100.4420988,44.71067137,262.9830414,Very Unhealthy
269.1392379,314.7416193,161.9598381,127.1029892,45.63354575,215.9772434,Good
240.6702374,214.0204621,60.82944791,86.5053964,21.55669698,129.8350238,Moderate
483.9807604,225.9932259,32.28579091,140.6851287,17.97306369,64.35727861,Moderate
39.26978542,220.2023675,186.6270261,147.0013919,46.46287088,199.4619952,Very Unhealthy
132.508331,11.97268547,63.48047524,112.7765748,2.641908006,60.4797327,Hazardous
484.3143907,438.3576877,148.3495061,53.80226307,37.52700534,6.077684978,Moderate
222.6512731,366.5302555,58.11354505,21.46476234,8.875441312,171.9698944,Good
285.5787261,161.2065133,35.7163263,123.0209879,23.27506458,118.2391235,Unhealthy
40.51277215,378.014024,160.4824365,21.99485039,47.68461258,262.8055999,Hazardous
142.02544,185.2376286,11.11639746,21.9254133,29.0574063,193.7340184,Good
19.82584933,146.0288102,66.39457141,137.8563834,26.17203756,194.1750311,Good
68.75242124,444.6917328,156.0163335,83.98090115,3.09003793,236.3679143,Hazardous
316.6574089,485.4657659,102.4275043,43.99994599,13.86702735,100.6956003,Unhealthy
381.8112319,375.4251751,137.9147635,144.4475828,0.152555146,287.4515855,Hazardous
435.0424384,470.4879762,13.36338144,106.0996027,43.75028674,66.39644744,Very Unhealthy
125.7321903,219.4200685,149.9619982,80.22667638,32.24273388,261.503969,Good
166.4319208,43.08227481,34.38808112,49.42203822,5.901383263,273.2523005,Very Unhealthy
284.6991887,362.9313649,161.7408072,101.4924797,18.17363445,11.71211306,Very Unhealthy
41.84293173,153.5857495,112.834944,109.6342751,40.57076706,189.5466311,Very Unhealthy
403.3591301,466.4876079,147.8323636,106.8165271,7.015159912,224.826252,Unhealthy
241.6460294,214.8645331,42.5665383,29.30064732,11.51326521,286.1491214,Good
482.7537763,402.4038234,79.08510129,104.5866355,27.07032616,75.41366974,Very Unhealthy
58.65800451,331.7196703,160.4138665,87.21703135,7.247332314,168.5550526,Very Unhealthy
66.64519047,490.4908729,182.1608989,127.5114363,19.13531695,231.9352403,Very Unhealthy
174.2886421,499.383253,45.31443906,93.71532015,49.1063864,44.50665583,Moderate
103.3810997,40.97864219,158.678732,21.94150225,27.19256648,255.8946389,Good
348.2950744,177.0693946,21.71103567,47.77990742,35.07638906,121.0914094,Very Unhealthy
473.4052288,522.5274826,85.1497323,111.5726498,33.16405241,191.9252536,Unhealthy
44.95225498,242.3937778,187.7439333,110.9942672,10.58580125,12.61142969,Moderate
121.1181666,308.9216061,189.0272971,33.40721841,42.30566935,66.88084163,Moderate
118.949074,110.0062722,59.33644041,53.18899754,6.102507757,143.4554976,Hazardous
254.536532,331.6117606,38.58268132,2.297946231,46.07975676,86.76286276,Unhealthy
226.0127212,158.7689592,29.89727409,49.75568222,10.80359391,287.3529759,Hazardous
363.4331031,497.5401468,96.17505071,3.950852624,47.73721432,238.479751,Moderate
366.3156104,120.1468287,18.41536524,130.9306062,39.89817316,259.463976,Hazardous
286.3772317,215.9131241,71.37061049,99.99708665,8.549162098,139.8953717,Hazardous
295.5111296,57.04438944,3.402223319,145.3721656,8.020134529,142.0926203,Hazardous
421.1581949,352.7892499,51.8796222,133.7886361,4.226471956,241.5567038,Very Unhealthy
198.4682189,565.1832386,180.0553804,90.52129229,12.36776947,116.2598222,Moderate
6.171474148,103.8935483,89.39567867,75.43929951,32.9553378,144.2547909,Hazardous
106.5151444,11.8423017,14.74908915,132.5586736,26.01512297,158.5769196,Unhealthy
17.68105534,253.4778806,129.3673576,44.76226307,30.66753949,182.1473034,Very Unhealthy
196.7481114,449.0490964,191.1267121,33.52773613,1.557030206,194.9911474,Moderate
178.9178127,585.0603858,92.68152496,61.50316772,3.998569072,204.225521,Moderate
49.31496727,30.76744054,124.8575721,7.979676806,34.59870231,133.2027784,Good
377.5127954,471.5771322,183.8836014,45.29577374,42.39541717,88.54405652,Moderate
276.530367,221.2044436,83.81988478,12.552049,17.97108884,276.0462417,Hazardous
112.8508528,92.23889847,132.9173612,7.899140556,8.324120399,248.0165093,Good
379.5630379,115.383094,88.14085486,82.70097237,15.41777584,1.03121795,Moderate
333.965596,554.3302575,192.4261953,106.2247821,20.60149826,153.8770263,Very Unhealthy
95.7975699,485.614521,100.7603146,80.50117806,31.5067964,82.38091376,Moderate
491.4441653,187.0374462,177.130579,10.58660648,20.47367123,192.8186967,Very Unhealthy
88.71303293,564.1141593,101.4396997,59.24540262,44.85205623,150.7919506,Moderate
385.850132,63.15198354,133.6772166,16.64271531,20.06061974,6.34994063,Moderate
484.1432416,193.5218659,77.22829744,97.50954674,9.068675948,218.3317585,Hazardous
362.7510901,391.7527014,183.5110133,123.9609703,12.41723033,82.61603068,Moderate
332.8885347,599.6514459,129.3884294,17.50585839,23.2583131,78.07095574,Hazardous
451.6607234,279.3850303,3.982465977,10.02791483,39.12313375,9.577835227,Good
134.5660969,486.4289331,3.128234703,60.89279123,43.47034332,248.5008497,Moderate
138.5778752,549.5195355,135.2355037,45.52105148,9.26453597,173.6518532,Hazardous
320.5801944,5.777054299,22.85377245,39.10347762,0.173595386,145.4528151,Very Unhealthy
441.0688898,173.3644371,143.2328825,31.70942039,43.47044059,202.7438422,Good
308.6870742,60.21585182,64.40335596,47.5387525,11.40982335,103.611026,Good
488.5243782,465.6361494,107.7839356,144.8061655,41.08313699,170.8423437,Very Unhealthy
111.4511547,340.2302561,34.87991751,128.6506417,27.53739547,74.78202242,Good
412.9398014,57.33596625,49.24435968,90.2035634,20.20577715,18.88654316,Very Unhealthy
463.6318241,252.4346251,87.38355027,120.0711841,7.337854428,168.4030056,Unhealthy
213.501199,308.3816233,133.0955154,2.210330663,33.6018545,66.35751593,Hazardous
480.9912634,418.6508658,31.14632733,16.71829781,40.9078684,225.0126543,Moderate
101.0738102,467.6905414,56.25662716,43.86923191,23.05470577,135.5529478,Good
476.4169666,52.72332117,41.39248038,96.58484997,22.31776739,75.11954386,Unhealthy
451.4040297,292.5873574,172.5348618,132.5120981,37.76395495,182.5037604,Very Unhealthy
33.07293608,96.67406152,129.6012987,34.67102377,25.00593065,34.98623647,Moderate
260.665804,451.953333,93.69914737,20.88036849,39.28062924,228.4271642,Very Unhealthy
264.4195257,394.6013003,189.3886108,127.187903,2.705820983,135.6533869,Very Unhealthy
28.48671345,433.8005725,147.1652591,61.37034663,42.88153086,243.7936885,Very Unhealthy
19.76558005,44.99655438,186.4452227,104.926266,13.10353222,41.42891101,Good
2.548390407,306.1947678,119.518592,82.20430771,8.459731174,114.762683,Unhealthy
262.2544217,504.3483921,27.61138226,26.38671043,1.614675373,54.00890583,Good
231.907802,428.0048391,135.0854213,105.0862976,41.70365495,18.3586708,Moderate
470.2300968,517.0487874,40.29823213,63.11672792,3.005764544,286.6042913,Unhealthy
171.1531579,123.6627209,69.19371833,43.16228073,47.72152079,217.9945659,Moderate
329.1136978,172.1404004,101.9235868,135.4047428,28.2421008,97.68158325,Good
3.78170732,264.7674544,31.47319641,0.897873342,34.93415925,73.84511103,Hazardous
331.7692229,313.9542846,4.15627657,60.7304598,36.2655211,61.29657511,Hazardous
456.730012,151.2977189,65.41718797,45.07679915,14.63422444,12.90313588,Unhealthy
177.3839783,228.7424128,164.8631538,8.171923633,40.3229174,30.80080795,Hazardous
157.0285509,412.2256225,3.075992242,12.06349045,47.3120338,30.87215024,Very Unhealthy
313.0149324,387.2288031,21.88678664,25.84303409,18.49255548,199.8794939,Hazardous
164.2760327,66.28385206,161.3709713,75.749959,41.76746953,178.4122874,Hazardous
201.2091877,591.4215855,61.17034059,42.39653301,38.60199077,170.4580171,Very Unhealthy
136.5582704,337.6471329,187.6427029,125.6788518,29.4797936,220.3389029,Very Unhealthy
172.4446031,290.1374317,76.0488286,35.99638509,18.3807989,75.35167679,Moderate
339.7053062,580.3483095,159.3407858,108.0331798,20.75926469,102.7425027,Good
461.1875932,84.19766519,51.75796825,31.55650148,15.38042596,38.01050329,Unhealthy
291.5577379,326.2040117,12.36624768,6.382884416,21.31352404,176.3132592,Very Unhealthy
5.016724464,483.0465492,176.3108971,39.69325879,49.48134592,279.8716678,Unhealthy
131.9462809,239.3422133,185.4592951,125.6352788,18.17073849,258.9413499,Moderate
476.1192643,441.7828152,141.6199316,12.33767149,33.27548768,166.4996434,Hazardous
455.1608819,539.4977654,154.0135647,51.67434943,15.98032167,193.3823192,Good
57.8236198,156.9918523,1.425524018,1.202522233,23.33238678,297.6926923,Good
454.2085315,144.8760268,150.7647035,94.53668553,4.188699921,155.2064165,Very Unhealthy
482.2645115,216.4113212,94.43927738,141.4139677,38.16171179,261.1764636,Hazardous
162.2859479,251.0649067,90.55809092,57.65492645,33.05122236,150.1971787,Good
350.5034047,66.62662265,108.0139841,86.53768992,17.37425041,14.36051686,Unhealthy
279.9912078,138.773405,54.24204324,67.84267599,26.24223411,280.3984326,Hazardous
168.5248293,523.9368157,139.257711,145.999611,43.6110918,33.56408346,Very Unhealthy
76.66789046,339.9546485,59.11777441,110.3997992,2.221635783,211.2564027,Unhealthy
183.4601121,160.6921743,111.7213276,6.633450253,46.51082484,71.38768562,Good
463.8982857,566.1568447,27.38544576,16.3086999,23.53998012,270.3110092,Unhealthy
405.6241878,464.5866619,135.015127,70.57212481,42.98277028,60.14665064,Hazardous
165.3372653,217.4582094,37.92255291,94.76188939,43.07414623,42.02231588,Unhealthy
273.837676,459.2657193,34.08279715,43.55938333,2.93561384,131.6138874,Very Unhealthy
202.9808394,357.6313741,4.856632474,101.1967064,39.07972859,149.0042296,Good
233.118924,410.291022,24.35715515,86.47880943,36.6433693,245.6782455,Unhealthy
380.605343,192.8695883,46.51404902,65.26388669,2.15967735,228.7208269,Unhealthy
271.5031005,125.6972647,44.46187214,87.34455387,47.02689352,98.48064414,Moderate
90.52223171,152.1483906,65.53428586,137.4695294,31.7274118,115.4849438,Hazardous
134.5178139,50.24067586,10.88328362,36.48062081,8.37670043,173.0011085,Very Unhealthy
283.8969309,282.6225708,187.0396037,118.68179,6.154859719,165.4728077,Good
346.40978,243.7399694,23.83517587,1.793573442,28.09864962,258.6139792,Unhealthy
254.0602137,1.52380341,140.3927758,12.71974887,2.941713223,141.7421378,Moderate
310.1052662,513.8200002,107.014634,142.4528292,8.220484737,268.0527022,Hazardous
394.6884758,409.1215313,110.557761,104.6592997,47.42261028,61.52150279,Very Unhealthy
272.6959581,268.0446911,21.1033651,94.99758131,37.23704294,260.2877263,Moderate
488.595725,580.2127352,48.64298843,50.10829017,30.6744556,91.28778172,Hazardous
117.7843259,564.3249661,155.9762589,27.65057699,10.44098124,236.7772969,Good
459.8441252,57.05815706,92.73729165,56.98741088,10.92579055,169.6162166,Very Unhealthy
123.8298974,369.0835431,91.41356346,89.75852894,22.29146623,262.6685601,Good
265.8222882,490.2134898,109.1823592,95.15727771,37.7027133,69.3761296,Hazardous
227.9533854,103.7711106,86.7611777,25.43259973,0.196480204,210.4496981,Unhealthy
186.4416346,76.77724344,161.2271862,66.82528804,2.213763333,254.6879087,Unhealthy
481.3673343,155.8666674,149.7410396,85.01377042,43.50558104,233.0071461,Unhealthy
136.1507804,167.8026872,63.40084337,143.9941214,40.7032841,169.7998013,Good
337.4345522,578.9907673,162.4162226,82.41346569,34.7340576,202.6197615,Good
402.034286,468.2863983,103.721286,87.08991152,24.97660058,58.95513032,Good
98.5034228,35.84274263,125.5473666,114.7783027,7.256338894,64.93909858,Unhealthy
486.5764632,471.8888514,173.2351664,62.83679186,5.111659565,80.1871574,Hazardous
273.3202379,101.783711,95.19864985,57.58017617,45.26881637,248.4041082,Unhealthy
457.2453308,214.3451745,151.2520725,88.63638126,19.12609198,50.23189375,Hazardous
331.9405298,191.1117645,125.6174718,117.4961716,34.78613086,89.67678638,Hazardous
324.7134254,163.428943,85.34898826,95.63725745,22.80990411,276.1302696,Hazardous
172.7930446,185.2548196,157.8096733,27.91967243,36.54644599,226.5706173,Very Unhealthy
385.2950717,452.5209172,21.03182357,59.65504211,9.665444068,219.9377078,Good
14.8931586,159.9323375,116.2440435,76.88951975,24.22839596,136.5424305,Hazardous
277.9102411,480.4344582,9.282151474,78.5616577,18.84331765,210.7084673,Hazardous
16.0695316,54.61019173,31.23382555,50.93927084,12.25268502,169.7183477,Hazardous
153.4359364,357.1019468,119.7747275,78.36219633,29.88555689,21.43938562,Good
48.14789011,517.8005237,61.52133932,100.9463088,26.84866472,172.9578419,Very Unhealthy
455.7955142,47.57830166,52.49499775,70.19590698,24.78456152,135.674184,Good
314.1301833,380.9326381,191.1677384,67.70210455,29.55513686,34.18882891,Unhealthy
334.2553084,306.970051,73.18112458,120.2374237,7.126538482,103.2795045,Good
425.5642121,199.1646808,112.948294,113.5257042,18.52741671,268.4392126,Good
366.5162376,60.40472263,106.8497543,63.36074298,16.23371367,241.1107444,Moderate
62.09778807,405.8911778,12.40368463,149.4020013,38.45877104,274.1709786,Moderate
308.7691666,185.6267786,134.8551477,9.970648105,1.786203747,215.1239248,Very Unhealthy
489.0853652,203.3514214,102.5802639,48.89936054,14.09655464,189.7660986,Good
107.0579455,430.5556411,76.28342336,5.524575665,45.91471551,41.77128744,Moderate
309.8569656,567.2121383,13.20336321,125.9204074,15.01753245,32.16289081,Good
281.8071571,200.1824667,58.602797,113.3445339,7.594973777,74.02603376,Hazardous
195.8230229,448.0398443,176.8190752,102.5514903,37.86726982,94.25915306,Moderate
477.3176918,573.9654165,34.74227466,32.17083348,2.392209527,182.1106524,Moderate
178.2001928,58.69617015,43.86672795,106.1578272,21.31599249,263.1927242,Moderate
46.84022134,317.5211695,41.05880621,53.29676362,42.76788798,267.2191801,Good
481.2714919,6.698601021,178.1609639,130.2854253,47.70474054,204.7070043,Hazardous
364.6101034,495.1068185,139.9990965,29.92524673,12.45098785,172.1741904,Good
171.2249378,172.1344208,176.3686126,32.67611431,14.81011169,73.31658567,Moderate
140.2558125,199.6604962,182.7493,144.0879436,28.36255524,281.38335,Hazardous
464.0133323,412.3721629,185.593507,77.55302216,11.32757792,201.3338486,Moderate
136.774988,473.5078886,97.14312257,66.95786097,7.537203327,160.0371582,Very Unhealthy
268.5788363,239.9941507,95.24477021,52.76230558,21.29907555,31.18691406,Hazardous
107.4775356,399.3120405,165.7845681,124.6818781,3.612403977,247.764993,Very Unhealthy
497.607307,573.8126468,66.38533483,52.90613214,44.71099856,104.697721,Unhealthy
384.7542931,532.1413773,4.442225904,53.4235456,16.7098311,270.1760077,Moderate
283.8174701,420.7764653,66.3095434,18.50012261,16.81420623,50.52445876,Unhealthy
372.9132246,565.8383336,143.2700661,78.10895766,39.56865566,14.57851074,Good
458.1839833,525.562829,24.72281032,138.5624987,17.07741787,130.4184269,Very Unhealthy
481.5620972,437.4054438,156.9561716,143.6308844,38.04534285,23.49096259,Unhealthy
393.0094422,550.3486554,163.0948635,149.3273313,9.0621007,18.5408895,Unhealthy
424.5329842,490.4342785,20.18247321,70.9605808,26.44941687,214.1196768,Moderate
198.8969623,301.352459,19.56785729,116.2422125,38.42557347,77.2126965,Hazardous
195.9114976,301.3691419,39.76242931,82.88020984,22.49495515,191.6552132,Moderate
404.1483264,5.274474246,71.27787865,82.19366194,3.590663198,171.2497935,Moderate
379.8125694,18.14984042,106.5467137,120.9361366,36.84511749,42.2258206,Good
450.4908518,447.736557,97.10839961,125.3036968,24.70282469,115.7337116,Very Unhealthy
66.50484708,332.8613401,170.6336974,2.968988162,15.82080616,19.81916585,Good
345.4065593,456.5748718,28.44639742,141.4184781,49.63978674,126.5019893,Hazardous
323.8241169,569.7976915,139.5145444,123.4475297,43.80361128,54.70862721,Unhealthy
399.2599202,271.5183933,109.777317,108.1663146,1.891127479,28.89278934,Very Unhealthy
12.27619245,53.06736055,147.3649646,127.8048559,29.68270151,95.09556887,Good
413.1262228,375.9356654,68.38928537,80.5894887,17.72843656,1.025775992,Good
163.2133266,59.84028743,94.27592575,115.9895282,1.870259452,227.3307058,Hazardous
343.5610655,372.7817947,5.718597837,89.79735064,0.564851346,47.45511338,Unhealthy
308.2797858,316.6433064,23.22118182,81.4396086,29.18788913,187.7510186,Unhealthy
220.0991604,427.3302626,74.99912239,31.74115835,16.00653297,249.7746668,Very Unhealthy
373.0137669,210.5757343,96.25094822,127.1122544,35.16581032,275.1714841,Very Unhealthy
480.6094652,86.31708059,17.14937861,132.5806525,22.72106431,167.2724298,Moderate
161.73749,141.7262974,164.9976498,145.6788937,38.32487796,236.4851477,Hazardous
374.2179416,410.1806096,189.2104725,18.06579989,40.65326173,136.43152,Very Unhealthy
157.2685224,286.8993494,119.2794956,43.73612917,32.86172025,147.0542329,Hazardous
422.8265702,324.4904885,10.68038424,102.8108519,20.89863042,164.0316569,Very Unhealthy
218.6365829,193.7990534,147.7652448,128.2844024,49.42386252,201.0411107,Hazardous
224.632867,502.0213009,43.43274246,112.6956263,15.33426904,200.9752167,Moderate
385.9402906,599.6730478,146.7303384,68.33881494,25.72896672,235.6133772,Good
248.0848497,187.323665,86.86920303,108.8966098,26.02020512,185.0831954,Good
133.322309,431.190967,10.68533125,10.81873597,21.41694256,264.7902508,Unhealthy
497.7684668,102.6601465,55.74978783,99.38076711,6.070765956,212.7708213,Moderate
310.1126965,445.4591617,85.40599202,1.201929196,17.69710461,278.6858016,Good
322.5747784,258.5108226,147.2500683,7.13231561,10.7594873,225.1310333,Moderate
323.2909589,363.1834142,26.61385637,113.5943337,44.99285965,221.6113036,Very Unhealthy
441.679533,142.5363786,57.40033547,71.64405683,32.76875415,258.1191603,Unhealthy
91.93600283,510.9940411,16.70745618,8.932647613,14.3907092,196.7430509,Moderate
29.57575259,104.0011848,123.1613976,72.27917914,28.28663116,53.87259565,Very Unhealthy
193.3502559,557.1632644,94.85429979,9.413149571,42.66037611,24.89050056,Very Unhealthy
282.4525903,36.74902056,185.8009891,51.90483648,46.72172473,94.74783769,Unhealthy
142.8548106,172.7889296,148.1106006,23.60589083,3.751778145,244.3181609,Hazardous
344.6035022,337.7672986,155.5774725,32.90586981,39.34542508,6.512356907,Unhealthy
36.95798947,515.0811502,32.87851507,29.34084063,48.31540456,45.01188394,Very Unhealthy
395.3547355,346.214914,53.3245041,55.76518874,23.36229011,31.83474162,Moderate
359.0430098,129.6682143,102.6279087,16.18624751,49.7767005,11.15249085,Good
106.9723936,515.4200319,2.696900177,79.16046749,47.85389954,243.0851512,Good
149.2271193,357.6972665,174.0256287,61.06515206,32.8445674,83.87575278,Very Unhealthy
403.5010224,139.4081819,155.5480764,125.9797565,42.38056998,218.6778146,Moderate
386.6689215,337.1061372,11.58793704,123.8887638,14.82815589,42.57363328,Unhealthy
406.8830787,405.179557,169.8067824,123.6416673,45.87318252,122.6801193,Good
161.1214224,408.3164731,0.897622964,70.44589142,29.59445551,34.9396803,Very Unhealthy
484.7855917,434.4027654,22.84386371,43.61829132,25.4832794,0.744122156,Hazardous
357.6691147,537.4428229,11.07291059,62.31019111,41.78308822,183.9486707,Good
32.6003937,494.8932295,95.83198637,103.1057608,44.47471893,144.2945786,Good
238.867427,364.618201,156.809956,79.46795347,35.06245334,124.9908754,Very Unhealthy
332.2735227,19.29924327,35.70783237,93.64561576,1.251814161,23.59786898,Hazardous
84.32509617,449.7134211,154.2972922,104.0576608,29.86030709,176.4614468,Very Unhealthy
450.8844633,584.9756536,36.98495643,137.7544942,41.08279482,234.0003108,Good
377.0543506,183.3399727,198.1072679,141.5963749,27.26346693,20.17334198,Very Unhealthy
40.71588387,364.1391701,170.6949069,126.0704998,46.74293217,124.0375023,Good
456.5990541,461.1999655,147.4373548,9.759224477,44.86586929,93.46694315,Moderate
202.1848401,383.4533877,118.3376846,146.9002507,26.48381259,267.5629931,Very Unhealthy
226.2347388,553.5293364,48.50963939,105.5446089,20.19153964,78.79673675,Unhealthy
391.5540802,284.0039758,23.8535244,104.0088224,2.753822537,283.2842,Very Unhealthy
321.9988417,319.1080658,92.0613504,3.465897331,31.62988716,248.520729,Moderate
218.7643476,22.94603422,80.53205085,71.90998819,13.29823526,30.04766512,Good
129.8123288,540.1327873,134.8961846,93.97495343,33.42261561,144.1913215,Moderate
